Unnamed: 0,class,user,userLink,tweet,date,cleaned_tweet,aspect,sentiment
1380,herbs,Michael Bennet,https://twitter.com/NZAUAgronomy,Especially difficult when most of the herbicides work as well as the day they were launched. SU resistant chickweed is one exception.,2018-08-02T19:49:23.000Z,especially difficult herbicide work well day launch su resistant chickweed one exception,"effectiveness,pest","positive,neutral"
1381,herbs,AHDB,https://twitter.com/TheAHDB,In reseeds the 3 most common weeds are chickweed docks and thistle. Learn more about herbicides today @grasslandmuck,2017-05-24T14:17:15.000Z,reseed 3 common weed chickwee dock thistle learn herbicide today grasslandmuck,overall,neutral
1382,herbs,janet gilles,https://twitter.com/GillesJanet,@Food_Tank @Closed404  easy the wild foods that grow everywhere.  For a list  check what herbicides are aimed at.  Dandelions chickweed.,2016-03-30T23:48:19.000Z,food_tank closed404   easy wild food grow everywhere   list   check herbicide aim   dandelion chickweed,pest,positive
1383,herbs,Lin Kirby,https://twitter.com/Kirby6kirby,I came across a site that not only sold dandelions it also sold chickweed thistles and pigs weed.  Clearly I missed a golden business opportunity. Since they stopped using herbicides in public spaces every park for miles around is a crop waiting to be harvested,2018-04-05T00:48:30.000Z,I come across site sell dandelion also sell chickweed thistle pig weed   clearly I miss golden business opportunity since stop use herbicide public space every park mile around crop wait harvest,"pest,usage","neutral,positive"
1384,herbs,24DResearchTaskForce,https://twitter.com/24DResearch,March maintenance in your landscape: The annual broadleaf weeds in greatest numbers are henbit common chickweed shepherd purse sow thistle bur clover and horseweed. These weeds can be controlled with herbicides like 24-D. Read more from @swoknews,2022-03-31T19:18:01.000Z,march maintenance landscape annual broadleaf weed great number henbit common chickweed shepherd purse sow thistle bur clover horseweed weed control herbicide like 24d read swoknew,pest,positive
1385,herbs,Pride in Turf,https://twitter.com/Pride_in_Turf,4/  Chickweed: This annual weed can be managed with pre-emergent herbicides and by maintaining a thick healthy lawn. Hand-pulling can also be effective if you catch it early. #ChickweedControl #LawnMaintenance,2023-05-02T13:49:03.000Z,4   chickweed annual weed manage preemergent herbicide maintain thick healthy lawn handpulling also effective catch early chickweedcontrol lawnmaintenance,"pest,safety,effectiveness","neutral,positive,positive"
1386,herbs,Farmers Weekly,https://twitter.com/FarmersWeekly,Broad-leaved weeds like poppies chickweed and mayweed show some resistance to sulfonylureas herbicides #clubhectare http://bit.ly/2f8DS2B,2016-10-31T09:34:14.000Z,broadleave weed like poppy chickweed mayweed show resistance sulfonylureas herbicide clubhectare,pest,positive
1387,herbs,Conn McQuinn,https://twitter.com/ConnMc,I actually did something like that when I was a kid. I methodically collected thousands of chickweed seeds and spread them in a neighbor’s insanely perfect grass. (My evil scheme was thwarted - keepers of insanely perfect grass apparently use herbicides.),2021-03-03T17:06:00.000Z,I actually something like I kid I methodically collect thousand chickweed seed spread neighbor insanely perfect grass evil scheme thwart   keeper insanely perfect grass apparently use herbicide,"pest,usage","negative,positive "
1388,herbs,Sara,https://twitter.com/SaraWhit_14,perfect lawns are gross! :) I like mine weedy lol & a lot of those weeds are edible! Dandelion broadleaf plantain chickweed list goes on & on. Not that I eat my lawn regularly but my chickens & other animals do! Plus pesticides and herbicides=no good. I’m not a boomer tho,2020-12-12T15:42:20.000Z,perfect lawn gross   I like mine weedy lol   lot weed edible dandelion broadleaf plantain chickweed list go   I eat lawn regularly chicken   animal plus pesticide herbicidesno good I boomer tho,pest,positive
1389,herbs,SafeGrowMontgomery,https://twitter.com/SafeGrowMC,Dont take the risk 4 a dandelion-skip the #pesticides & #herbicides. #StopToxicLawns #WednesdayWisdom #HealthyLawns,2016-04-27T13:38:31.000Z,take risk 4 dandelionskip pesticide   herbicide stoptoxiclawn wednesdaywisdom healthylawn,safety,positive
1390,herbs,Albaugh Specialty Products,https://twitter.com/AlbaughTurf,Our Triad line of products are great for post-emergent control of hard-to-kill grassy and broadleaf weeds such as clover dandelion and plantain.Learn more: https://prime-sourcellc.com/professional-non-crop/golf/…#Triad #Herbicides,2019-11-26T01:00:00.000Z,triad line product great postemergent control hardtokill grassy broadleaf weed clover dandelion plantainlearn   herbicide,pest,positive
1391,herbs,Nutrien Ag Solutions - Central Saskatchewan,https://twitter.com/NutrienAg_CSK,Weve all seen this Wednesdays #weedID.  In the spring a flowering means the soil is warming up.  It also means the Dandelion is harder to control with herbicides. Despite harvesting for Dandelion salads and wine Dandelion populations continue to flourish.,2021-05-19T14:02:20.000Z,see wednesday weedid   spring flowering mean soil warm   also mean dandelion hard control herbicide despite harvesting dandelion salad wine dandelion population continue flourish,pest,positive
1392,herbs,Willapa_Photo,https://twitter.com/WillapaP,Sparrows and other wild birds eat wild dandelion seeds another reason not to spray herbicides or use weed killers on dandelions.#birdphotography #photography #NaturePhotography #nature #bird,2022-05-20T05:03:39.000Z,sparrow wild bird eat wild dandelion seed another reason spray herbicide use weed killer dandelionsbirdphotography photography naturephotography nature bird,"pest,usage","positive,negative"
1393,herbs,Albaugh Specialty Products,https://twitter.com/AlbaughTurf,Triad SFZ Select™ is a unique combination of 4 selective herbicides to quickly control a wide variety of hard-to-kill broadleaf weeds such as clover dandelion and plantain.Learn more: https://prime-sourcellc.com/products/triad-sfz-select/…#Herbicide,2020-01-21T00:00:00.000Z,triad sfz select unique combination 4 selective herbicide quickly control wide variety hardtokill broadleaf weed clover dandelion plantainlearn,pest,neutral
1394,herbs,Bruce Woehrle,https://twitter.com/MrPesticide,1st dandelion of the year at the @Reindersinc #BuffaloGrove store. Its broadleaf weed season. Got #herbicides?,2016-04-14T02:08:51.000Z,1st dandelion year reindersinc buffalogrove store broadleaf weed season get herbicide,pest,neutral
1395,herbs,BETHYLOVELIGHT,https://twitter.com/BethyLoveLight,A short clip from ‘Dandelion [The Official Music Video]’  Full version available on my FB page [link in bio] or on YouTube. Save the Dandelion from deadly herbicides &… https://instagram.com/bethylovelight/p/Bv5E5OiHgU-/?utm_source=ig_twitter_share&igshid=ue1eb0i7lu5…,2019-04-05T23:12:59.000Z,short clip dandelion official music video   full version available fb page link bio youtube save dandelion deadly herbicide  ,pest,positive
1396,herbs,Specialty Crop Weed Science,https://twitter.com/vegfruitweedsci,Selection pressure isn’t just for herbicides. Repeated mowing can result in the selection of prostrate plants short ecotypes and some perennial rosettes like this dandelion flowering almost at the soil surface,2018-03-09T14:18:44.000Z,selection pressure herbicide repeat mow result selection prostrate plant short ecotype perennial rosette like dandelion flower almost soil surface,"effectiveness,pest","neutral,neutral"
1397,herbs,,https://twitter.com/bloomfilters,wild foraging is generally fine in certain places to access certain kinds of food or goods -- chanterelles sumac clovers sorrel dandelion. the concern imo is if you try to forage e.g dandelion near suburbs you need to be careful for herbicides or soil leeching https://x.com/cynthiathefarm/cynthiathefarm1/status/1537903094872219651…,2022-06-18T13:12:10.000Z,wild foraging generally fine certain place access certain kind food good   chanterelle sumac clover sorrel dandelion concern imo try forage eg dandelion near suburb need careful herbicide soil leech,pest,positive
1398,herbs,Chris J. BeaL Patriot  JOY,https://twitter.com/NJSnowPatriot,I layed down a second app of fertilizer just before I mixed up a High microbe mix with some synthetic fert and Iron No @Milorganite this time but will next time. Can you believe I only hand picked 2 dandelion so far.I have Not used any post emergent herbicides at all.,2018-05-24T22:47:56.000Z,I lay second app fertilizer I mix high microbe mix synthetic fert iron milorganite time next time believe I hand pick 2 dandelion fari use post emergent herbicide,"usage,pest","negative,positive "
1399,herbs,String,https://twitter.com/StringAll,Constellations of dandelion seeds...No herbicides here! #noroundup #noherbicides #nature #Health #grateful,2019-05-23T17:34:46.000Z,constellation dandelion seedsno herbicide noroundup noherbicide nature health grateful,pest,positive
1400,herbs,Cara,https://twitter.com/CaraCatherineA,I dont understand why people put herbicides on their lawns to kill the dandelions. Dandelion lawns are so pretty.,2014-05-04T19:07:55.000Z,I understand people put herbicide lawn kill dandelion dandelion lawn pretty,pest,negative
1401,herbs,Dr. B.I.G.,https://twitter.com/BIGTurfKnowHow,Look who I found on a South facing area here in West LaLa and is showing up for the Spring-time time party-it’s this showy tap-rooted plant the dandelion - if you find them objectionable then herbicides containing 24-D can be effective for suppression,2022-04-11T16:55:12.000Z,look I find south face area west lala show springtime time partyit showy taproote plant dandelion   find objectionable herbicide contain 24d effective suppression,"pest,effectiveness","neutral,positive"
1402,herbs,Monique Martin,https://twitter.com/moniquesart,The glass dome over this paper dandelion represents our need to protect the environment even the dandelions. It is shielding the paper dandelion from herbicides. Dandelions are the first food and one of the best… https://instagram.com/p/B89ZQkLnqdr/?igshid=l30f8llbs0db…,2020-02-24T18:14:21.000Z,glass dome paper dandelion represent need protect environment even dandelion shield paper dandelion herbicide dandelion first food one good,pest,positive
1403,herbs,Corteva Europe,https://twitter.com/CortevaEUR,#DYK how to identify #Dandelion? The sooner you identify them the quicker you start protecting your crops. #herbicides,2019-05-11T15:00:01.000Z,dyk identify dandelion soon identify quick start protect crop herbicide,pest,neutral
1404,herbs,Bruce Woehrle,https://twitter.com/MrPesticide,Here it is. 2019’s first dandelion. Actually five days earlier than last year’s first dandelion. Got herbicides?,2019-04-20T17:26:08.000Z,2019s first dandelion actually five day early last year first dandelion get herbicide,pest,neutral
1405,herbs,Philip Willink,https://twitter.com/PhilipWillink,Dandelion Root Coffee. A classic foraging recipe. We do not use herbicides so I dig the Dandelions up by hand. End up with lots of roots. Might as well use them! A bit of a bitter bite so I added cream and sugar. Not bad but I am going to play around with the recipe.,2022-10-04T21:47:17.000Z,dandelion root coffee classic foraging recipe use herbicide I dig dandelion hand end lot root might well use bit bitter bite I add cream sugar bad I go play around recipe,"pest,usage","positive,positive"
1406,herbs,Cornell Turfgrass,https://twitter.com/Cornell_Turf,Thermal treatment at 1400 degrees F got most of the fescue but dandelion stood tough! We are hoping thermal treatment will offer alternatives to herbicides for thinning thicker/unplayable native areas but we may have just made weed problem worse! #science,2019-04-23T20:25:04.000Z,thermal treatment 1400 degree f get fescue dandelion stand tough hope thermal treatment offer alternative herbicide thin thickerunplayable native area may make weed problem bad science,pest,negative
1407,herbs,ginadibee,https://twitter.com/ginadibee,Dandelion Facts  Please dont spray them with horrible #herbicides. The #honeybees and #bumblebees and #butterflies and #songbirds need them too.Besides that they are stunning and happy. Yrs of marketing by chemical companies fooled us into hating them. Make up your own mind!,2019-04-18T02:37:36.000Z,dandelion fact   please spray horrible herbicide honeybee bumblebee butterfly songbird need toobeside stunning happy yrs marketing chemical company fool hate make mind,"pest,usage,toxicity","positive,negative,negative"
1408,herbs,GMO Free USA,https://twitter.com/GMOFreeUSA,Don’t pull that dandelion! And stop using Roundup and other synthetic herbicides.,2022-04-27T19:52:10.000Z,pull dandelion stop use roundup synthetic herbicide,"pest,usage","neutral,negative,negative"
1409,herbs,KushtiBot,https://twitter.com/Kusum312,6 Reasons Dandelions Shouldnt be Called a WeedDon’t pull that dandelion! And stop using Roundup and other synthetic herbicides!1. After winter dandelion flowers are in many cases the first source of food for bees and other pollinators providing pollen and nectar.,2022-08-30T02:20:39.000Z,6 reason dandelion call weeddont pull dandelion stop use roundup synthetic herbicides1 winter dandelion flower many case first source food bee pollinator provide pollen nectar,"pest,usage","positive,negative"
